,subject,age,age_group,run,item_id,triplet_id,beta_path
2747,temple125,8.745205479,7-9yo,1,12,4,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-1_ev-012_MNI.nii.gz
2748,temple125,8.745205479,7-9yo,2,1,1,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-2_ev-001_MNI.nii.gz
2749,temple125,8.745205479,7-9yo,2,2,1,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-2_ev-002_MNI.nii.gz
2750,temple125,8.745205479,7-9yo,2,3,1,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-2_ev-003_MNI.nii.gz
2751,temple125,8.745205479,7-9yo,2,4,2,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-2_ev-004_MNI.nii.gz
2752,temple125,8.745205479,7-9yo,2,5,2,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-2_ev-005_MNI.nii.gz
2753,temple125,8.745205479,7-9yo,2,6,2,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-2_ev-006_MNI.nii.gz
2754,temple125,8.745205479,7-9yo,2,7,3,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-2_ev-007_MNI.nii.gz
2755,temple125,8.745205479,7-9yo,2,8,3,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-2_ev-008_MNI.nii.gz
2756,temple125,8.745205479,7-9yo,2,9,3,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-2_ev-009_MNI.nii.gz
2757,temple125,8.745205479,7-9yo,2,10,4,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-2_ev-010_MNI.nii.gz
2758,temple125,8.745205479,7-9yo,2,11,4,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-2_ev-011_MNI.nii.gz
2759,temple125,8.745205479,7-9yo,2,12,4,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-2_ev-012_MNI.nii.gz
2760,temple125,8.745205479,7-9yo,3,1,1,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-3_ev-001_MNI.nii.gz
2761,temple125,8.745205479,7-9yo,3,2,1,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-3_ev-002_MNI.nii.gz
2762,temple125,8.745205479,7-9yo,3,3,1,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-3_ev-003_MNI.nii.gz
2763,temple125,8.745205479,7-9yo,3,4,2,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-3_ev-004_MNI.nii.gz
2764,temple125,8.745205479,7-9yo,3,5,2,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-3_ev-005_MNI.nii.gz
2765,temple125,8.745205479,7-9yo,3,6,2,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-3_ev-006_MNI.nii.gz
2766,temple125,8.745205479,7-9yo,3,7,3,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-3_ev-007_MNI.nii.gz
2767,temple125,8.745205479,7-9yo,3,8,3,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-3_ev-008_MNI.nii.gz
2768,temple125,8.745205479,7-9yo,3,9,3,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-3_ev-009_MNI.nii.gz
2769,temple125,8.745205479,7-9yo,3,10,4,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-3_ev-010_MNI.nii.gz
2770,temple125,8.745205479,7-9yo,3,11,4,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-3_ev-011_MNI.nii.gz
2771,temple125,8.745205479,7-9yo,3,12,4,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-3_ev-012_MNI.nii.gz
2772,temple125,8.745205479,7-9yo,4,1,1,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-4_ev-001_MNI.nii.gz
2773,temple125,8.745205479,7-9yo,4,2,1,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-4_ev-002_MNI.nii.gz
2774,temple125,8.745205479,7-9yo,4,3,1,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-4_ev-003_MNI.nii.gz
2775,temple125,8.745205479,7-9yo,4,4,2,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-4_ev-004_MNI.nii.gz
2776,temple125,8.745205479,7-9yo,4,5,2,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-4_ev-005_MNI.nii.gz
2777,temple125,8.745205479,7-9yo,4,6,2,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-4_ev-006_MNI.nii.gz
2778,temple125,8.745205479,7-9yo,4,7,3,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-4_ev-007_MNI.nii.gz
2779,temple125,8.745205479,7-9yo,4,8,3,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-4_ev-008_MNI.nii.gz
2780,temple125,8.745205479,7-9yo,4,9,3,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-4_ev-009_MNI.nii.gz
2781,temple125,8.745205479,7-9yo,4,10,4,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-4_ev-010_MNI.nii.gz
2782,temple125,8.745205479,7-9yo,4,11,4,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-4_ev-011_MNI.nii.gz
2783,temple125,8.745205479,7-9yo,4,12,4,/scratch/09123/ofriend/movie_scan/sub-temple125/betaseries/betaOUT_collector_run-4_ev-012_MNI.nii.gz
2784,temple126,10.20273973,10-12yo,1,1,1,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-1_ev-001_MNI.nii.gz
2785,temple126,10.20273973,10-12yo,1,2,1,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-1_ev-002_MNI.nii.gz
2786,temple126,10.20273973,10-12yo,1,3,1,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-1_ev-003_MNI.nii.gz
2787,temple126,10.20273973,10-12yo,1,4,2,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-1_ev-004_MNI.nii.gz
2788,temple126,10.20273973,10-12yo,1,5,2,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-1_ev-005_MNI.nii.gz
2789,temple126,10.20273973,10-12yo,1,6,2,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-1_ev-006_MNI.nii.gz
2790,temple126,10.20273973,10-12yo,1,7,3,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-1_ev-007_MNI.nii.gz
2791,temple126,10.20273973,10-12yo,1,8,3,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-1_ev-008_MNI.nii.gz
2792,temple126,10.20273973,10-12yo,1,9,3,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-1_ev-009_MNI.nii.gz
2793,temple126,10.20273973,10-12yo,1,10,4,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-1_ev-010_MNI.nii.gz
2794,temple126,10.20273973,10-12yo,1,11,4,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-1_ev-011_MNI.nii.gz
2795,temple126,10.20273973,10-12yo,1,12,4,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-1_ev-012_MNI.nii.gz
2796,temple126,10.20273973,10-12yo,2,1,1,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-2_ev-001_MNI.nii.gz
2797,temple126,10.20273973,10-12yo,2,2,1,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-2_ev-002_MNI.nii.gz
2798,temple126,10.20273973,10-12yo,2,3,1,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-2_ev-003_MNI.nii.gz
2799,temple126,10.20273973,10-12yo,2,4,2,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-2_ev-004_MNI.nii.gz
2800,temple126,10.20273973,10-12yo,2,5,2,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-2_ev-005_MNI.nii.gz
2801,temple126,10.20273973,10-12yo,2,6,2,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-2_ev-006_MNI.nii.gz
2802,temple126,10.20273973,10-12yo,2,7,3,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-2_ev-007_MNI.nii.gz
2803,temple126,10.20273973,10-12yo,2,8,3,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-2_ev-008_MNI.nii.gz
2804,temple126,10.20273973,10-12yo,2,9,3,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-2_ev-009_MNI.nii.gz
2805,temple126,10.20273973,10-12yo,2,10,4,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-2_ev-010_MNI.nii.gz
2806,temple126,10.20273973,10-12yo,2,11,4,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-2_ev-011_MNI.nii.gz
2807,temple126,10.20273973,10-12yo,2,12,4,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-2_ev-012_MNI.nii.gz
2808,temple126,10.20273973,10-12yo,3,1,1,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-3_ev-001_MNI.nii.gz
2809,temple126,10.20273973,10-12yo,3,2,1,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-3_ev-002_MNI.nii.gz
2810,temple126,10.20273973,10-12yo,3,3,1,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-3_ev-003_MNI.nii.gz
2811,temple126,10.20273973,10-12yo,3,4,2,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-3_ev-004_MNI.nii.gz
2812,temple126,10.20273973,10-12yo,3,5,2,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-3_ev-005_MNI.nii.gz
2813,temple126,10.20273973,10-12yo,3,6,2,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-3_ev-006_MNI.nii.gz
2814,temple126,10.20273973,10-12yo,3,7,3,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-3_ev-007_MNI.nii.gz
2815,temple126,10.20273973,10-12yo,3,8,3,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-3_ev-008_MNI.nii.gz
2816,temple126,10.20273973,10-12yo,3,9,3,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-3_ev-009_MNI.nii.gz
2817,temple126,10.20273973,10-12yo,3,10,4,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-3_ev-010_MNI.nii.gz
2818,temple126,10.20273973,10-12yo,3,11,4,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-3_ev-011_MNI.nii.gz
2819,temple126,10.20273973,10-12yo,3,12,4,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-3_ev-012_MNI.nii.gz
2820,temple126,10.20273973,10-12yo,4,1,1,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-4_ev-001_MNI.nii.gz
2821,temple126,10.20273973,10-12yo,4,2,1,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-4_ev-002_MNI.nii.gz
2822,temple126,10.20273973,10-12yo,4,3,1,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-4_ev-003_MNI.nii.gz
2823,temple126,10.20273973,10-12yo,4,4,2,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-4_ev-004_MNI.nii.gz
2824,temple126,10.20273973,10-12yo,4,5,2,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-4_ev-005_MNI.nii.gz
2825,temple126,10.20273973,10-12yo,4,6,2,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-4_ev-006_MNI.nii.gz
2826,temple126,10.20273973,10-12yo,4,7,3,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-4_ev-007_MNI.nii.gz
2827,temple126,10.20273973,10-12yo,4,8,3,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-4_ev-008_MNI.nii.gz
2828,temple126,10.20273973,10-12yo,4,9,3,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-4_ev-009_MNI.nii.gz
2829,temple126,10.20273973,10-12yo,4,10,4,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-4_ev-010_MNI.nii.gz
2830,temple126,10.20273973,10-12yo,4,11,4,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-4_ev-011_MNI.nii.gz
2831,temple126,10.20273973,10-12yo,4,12,4,/scratch/09123/ofriend/movie_scan/sub-temple126/betaseries/betaOUT_collector_run-4_ev-012_MNI.nii.gz
2832,temple128,10.70136986,10-12yo,1,1,1,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-1_ev-001_MNI.nii.gz
2833,temple128,10.70136986,10-12yo,1,2,1,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-1_ev-002_MNI.nii.gz
2834,temple128,10.70136986,10-12yo,1,3,1,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-1_ev-003_MNI.nii.gz
2835,temple128,10.70136986,10-12yo,1,4,2,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-1_ev-004_MNI.nii.gz
2836,temple128,10.70136986,10-12yo,1,5,2,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-1_ev-005_MNI.nii.gz
2837,temple128,10.70136986,10-12yo,1,6,2,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-1_ev-006_MNI.nii.gz
2838,temple128,10.70136986,10-12yo,1,7,3,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-1_ev-007_MNI.nii.gz
2839,temple128,10.70136986,10-12yo,1,8,3,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-1_ev-008_MNI.nii.gz
2840,temple128,10.70136986,10-12yo,1,9,3,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-1_ev-009_MNI.nii.gz
2841,temple128,10.70136986,10-12yo,1,10,4,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-1_ev-010_MNI.nii.gz
2842,temple128,10.70136986,10-12yo,1,11,4,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-1_ev-011_MNI.nii.gz
2843,temple128,10.70136986,10-12yo,1,12,4,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-1_ev-012_MNI.nii.gz
2844,temple128,10.70136986,10-12yo,2,1,1,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-2_ev-001_MNI.nii.gz
2845,temple128,10.70136986,10-12yo,2,2,1,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-2_ev-002_MNI.nii.gz
2846,temple128,10.70136986,10-12yo,2,3,1,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-2_ev-003_MNI.nii.gz
2847,temple128,10.70136986,10-12yo,2,4,2,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-2_ev-004_MNI.nii.gz
2848,temple128,10.70136986,10-12yo,2,5,2,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-2_ev-005_MNI.nii.gz
2849,temple128,10.70136986,10-12yo,2,6,2,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-2_ev-006_MNI.nii.gz
2850,temple128,10.70136986,10-12yo,2,7,3,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-2_ev-007_MNI.nii.gz
2851,temple128,10.70136986,10-12yo,2,8,3,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-2_ev-008_MNI.nii.gz
2852,temple128,10.70136986,10-12yo,2,9,3,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-2_ev-009_MNI.nii.gz
2853,temple128,10.70136986,10-12yo,2,10,4,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-2_ev-010_MNI.nii.gz
2854,temple128,10.70136986,10-12yo,2,11,4,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-2_ev-011_MNI.nii.gz
2855,temple128,10.70136986,10-12yo,2,12,4,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-2_ev-012_MNI.nii.gz
2856,temple128,10.70136986,10-12yo,3,1,1,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-3_ev-001_MNI.nii.gz
2857,temple128,10.70136986,10-12yo,3,2,1,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-3_ev-002_MNI.nii.gz
2858,temple128,10.70136986,10-12yo,3,3,1,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-3_ev-003_MNI.nii.gz
2859,temple128,10.70136986,10-12yo,3,4,2,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-3_ev-004_MNI.nii.gz
2860,temple128,10.70136986,10-12yo,3,5,2,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-3_ev-005_MNI.nii.gz
2861,temple128,10.70136986,10-12yo,3,6,2,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-3_ev-006_MNI.nii.gz
2862,temple128,10.70136986,10-12yo,3,7,3,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-3_ev-007_MNI.nii.gz
2863,temple128,10.70136986,10-12yo,3,8,3,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-3_ev-008_MNI.nii.gz
2864,temple128,10.70136986,10-12yo,3,9,3,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-3_ev-009_MNI.nii.gz
2865,temple128,10.70136986,10-12yo,3,10,4,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-3_ev-010_MNI.nii.gz
2866,temple128,10.70136986,10-12yo,3,11,4,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-3_ev-011_MNI.nii.gz
2867,temple128,10.70136986,10-12yo,3,12,4,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-3_ev-012_MNI.nii.gz
2868,temple128,10.70136986,10-12yo,4,1,1,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-4_ev-001_MNI.nii.gz
2869,temple128,10.70136986,10-12yo,4,2,1,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-4_ev-002_MNI.nii.gz
2870,temple128,10.70136986,10-12yo,4,3,1,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-4_ev-003_MNI.nii.gz
2871,temple128,10.70136986,10-12yo,4,4,2,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-4_ev-004_MNI.nii.gz
2872,temple128,10.70136986,10-12yo,4,5,2,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-4_ev-005_MNI.nii.gz
2873,temple128,10.70136986,10-12yo,4,6,2,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-4_ev-006_MNI.nii.gz
2874,temple128,10.70136986,10-12yo,4,7,3,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-4_ev-007_MNI.nii.gz
2875,temple128,10.70136986,10-12yo,4,8,3,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-4_ev-008_MNI.nii.gz
2876,temple128,10.70136986,10-12yo,4,9,3,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-4_ev-009_MNI.nii.gz
2877,temple128,10.70136986,10-12yo,4,10,4,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-4_ev-010_MNI.nii.gz
2878,temple128,10.70136986,10-12yo,4,11,4,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-4_ev-011_MNI.nii.gz
2879,temple128,10.70136986,10-12yo,4,12,4,/scratch/09123/ofriend/movie_scan/sub-temple128/betaseries/betaOUT_collector_run-4_ev-012_MNI.nii.gz
2880,temple129,9.090410959,7-9yo,1,1,1,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-1_ev-001_MNI.nii.gz
2881,temple129,9.090410959,7-9yo,1,2,1,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-1_ev-002_MNI.nii.gz
2882,temple129,9.090410959,7-9yo,1,3,1,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-1_ev-003_MNI.nii.gz
2883,temple129,9.090410959,7-9yo,1,4,2,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-1_ev-004_MNI.nii.gz
2884,temple129,9.090410959,7-9yo,1,5,2,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-1_ev-005_MNI.nii.gz
2885,temple129,9.090410959,7-9yo,1,6,2,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-1_ev-006_MNI.nii.gz
2886,temple129,9.090410959,7-9yo,1,7,3,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-1_ev-007_MNI.nii.gz
2887,temple129,9.090410959,7-9yo,1,8,3,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-1_ev-008_MNI.nii.gz
2888,temple129,9.090410959,7-9yo,1,9,3,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-1_ev-009_MNI.nii.gz
2889,temple129,9.090410959,7-9yo,1,10,4,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-1_ev-010_MNI.nii.gz
2890,temple129,9.090410959,7-9yo,1,11,4,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-1_ev-011_MNI.nii.gz
2891,temple129,9.090410959,7-9yo,1,12,4,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-1_ev-012_MNI.nii.gz
2892,temple129,9.090410959,7-9yo,2,1,1,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-2_ev-001_MNI.nii.gz
2893,temple129,9.090410959,7-9yo,2,2,1,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-2_ev-002_MNI.nii.gz
2894,temple129,9.090410959,7-9yo,2,3,1,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-2_ev-003_MNI.nii.gz
2895,temple129,9.090410959,7-9yo,2,4,2,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-2_ev-004_MNI.nii.gz
2896,temple129,9.090410959,7-9yo,2,5,2,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-2_ev-005_MNI.nii.gz
2897,temple129,9.090410959,7-9yo,2,6,2,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-2_ev-006_MNI.nii.gz
2898,temple129,9.090410959,7-9yo,2,7,3,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-2_ev-007_MNI.nii.gz
2899,temple129,9.090410959,7-9yo,2,8,3,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-2_ev-008_MNI.nii.gz
2900,temple129,9.090410959,7-9yo,2,9,3,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-2_ev-009_MNI.nii.gz
2901,temple129,9.090410959,7-9yo,2,10,4,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-2_ev-010_MNI.nii.gz
2902,temple129,9.090410959,7-9yo,2,11,4,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-2_ev-011_MNI.nii.gz
2903,temple129,9.090410959,7-9yo,2,12,4,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-2_ev-012_MNI.nii.gz
2904,temple129,9.090410959,7-9yo,3,1,1,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-3_ev-001_MNI.nii.gz
2905,temple129,9.090410959,7-9yo,3,2,1,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-3_ev-002_MNI.nii.gz
2906,temple129,9.090410959,7-9yo,3,3,1,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-3_ev-003_MNI.nii.gz
2907,temple129,9.090410959,7-9yo,3,4,2,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-3_ev-004_MNI.nii.gz
2908,temple129,9.090410959,7-9yo,3,5,2,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-3_ev-005_MNI.nii.gz
2909,temple129,9.090410959,7-9yo,3,6,2,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-3_ev-006_MNI.nii.gz
2910,temple129,9.090410959,7-9yo,3,7,3,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-3_ev-007_MNI.nii.gz
2911,temple129,9.090410959,7-9yo,3,8,3,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-3_ev-008_MNI.nii.gz
2912,temple129,9.090410959,7-9yo,3,9,3,/scratch/09123/ofriend/movie_scan/sub-temple129/betaseries/betaOUT_collector_run-3_ev-009_MNI.nii.gz
